MIN=0	-10	-10
MAX=2000	10	10
SCALE=2000	5	5
DEC=1	2	2
DEF="Zeit" t / ms	"Spannung" U_B1 / V	"Spannung" U_A1 / V
103,6	0,055	-1,48
103,8	0,055	-1,48
104	0,045	-1,485
104,2	0,055	-1,48
104,4	0,05	-1,485
104,6	0,045	-1,485
104,8	0,05	-1,48
105	0,05	-1,485
105,2	0,05	-1,485
105,4	0,05	-1,48
105,6	0,05	-1,485
105,8	0,05	-1,485
106	0,05	-1,485
106,2	0,05	-1,49
106,4	0,045	-1,485
106,6	0,045	-1,49
106,8	0,045	-1,49
107	0,05	-1,485
107,2	0,045	-1,49
107,4	0,05	-1,49
107,6	0,05	-1,485
107,8	0,05	-1,49
108	0,05	-1,49
108,2	0,055	-1,49
108,4	0,045	-1,49
108,6	0,05	-1,49
108,8	0,05	-1,495
109	0,05	-1,495
109,2	0,055	-1,49
109,4	0,055	-1,495
109,6	0,055	-1,49
109,8	0,055	-1,49
110	0,055	-1,495
110,2	0,055	-1,495
110,4	0,055	-1,495
110,6	0,055	-1,495
110,8	0,06	-1,495
111	0,06	-1,495
111,2	0,055	-1,495
111,4	0,055	-1,495
111,6	0,055	-1,5
111,8	0,05	-1,5
112	0,055	-1,495
112,2	0,055	-1,495
112,4	0,05	-1,5
112,6	0,055	-1,495
112,8	0,05	-1,5
113	0,055	-1,5
113,2	0,055	-1,495
113,4	0,05	-1,5
113,6	0,05	-1,5
113,8	0,055	-1,5
114	0,05	-1,505
114,2	0,05	-1,5
114,4	0,05	-1,505
114,6	0,045	-1,505
114,8	0,05	-1,5
115	0,05	-1,505
115,2	0,045	-1,505
115,4	0,045	-1,505
115,6	0,04	-1,505
115,8	0,05	-1,505
116	0,045	-1,51
116,2	0,045	-1,51
116,4	0,05	-1,505
116,6	0,045	-1,51
116,8	0,045	-1,51
117	0,045	-1,505
117,2	0,045	-1,51
117,4	0,045	-1,51
117,6	0,05	-1,51
117,8	0,045	-1,51
118	0,05	-1,51
118,2	0,045	-1,515
118,4	0,05	-1,515
118,6	0,045	-1,51
118,8	0,045	-1,51
119	0,045	-1,51
119,2	0,05	-1,51
119,4	0,05	-1,515
119,6	0,045	-1,51
119,8	0,05	-1,51
120	0,05	-1,515
120,2	0,05	-1,515
120,4	0,045	-1,515
120,6	0,05	-1,515
120,8	0,05	-1,515
121	0,045	-1,515
121,2	0,06	-1,515
121,4	0,05	-1,51
121,6	0,045	-1,515
121,8	0,045	-1,52
122	0,045	-1,515
122,2	0,045	-1,515
122,4	0,05	-1,52
122,6	0,045	-1,515
122,8	0,045	-1,52
123	0,045	-1,52
123,2	0,05	-1,515
123,4	0,045	-1,52
123,6	0,05	-1,52
123,8	0,045	-1,52
124	0,045	-1,525
124,2	0,05	-1,52
124,4	0,045	-1,525
124,6	0,045	-1,525
124,8	0,05	-1,52
125	0,05	-1,525
125,2	0,05	-1,525
125,4	0,05	-1,52
125,6	0,05	-1,525
125,8	0,05	-1,525
126	0,05	-1,53
126,2	0,05	-1,525
126,4	0,055	-1,52
126,6	0,055	-1,525
126,8	0,05	-1,525
127	0,05	-1,525
127,2	0,05	-1,53
127,4	0,05	-1,53
127,6	0,055	-1,525
127,8	0,05	-1,53
128	0,05	-1,53
128,2	0,055	-1,525
128,4	0,05	-1,53
128,6	0,05	-1,53
128,8	0,05	-1,53
129	0,05	-1,53
129,2	0,05	-1,53
129,4	0,05	-1,53
129,6	0,045	-1,53
129,8	0,05	-1,525
130	0,05	-1,535
130,2	0,045	-1,535
130,4	0,045	-1,535
130,6	0,05	-1,535
130,8	0,05	-1,535
131	0,045	-1,53
131,2	0,045	-1,535
131,4	0,05	-1,53
131,6	0,045	-1,535
131,8	0,06	-1,535
132	0,05	-1,535
132,2	0,04	-1,535
132,4	0,045	-1,54
132,6	0,045	-1,53
132,8	0,045	-1,54
133	0,045	-1,535
133,2	0,045	-1,535
133,4	0,045	-1,54
133,6	0,05	-1,535
133,8	0,05	-1,54
134	0,05	-1,54
134,2	0,05	-1,535
134,4	0,045	-1,54
134,6	0,045	-1,54
134,8	0,05	-1,535
135	0,045	-1,54
135,2	0,045	-1,545
135,4	0,045	-1,54
135,6	0,045	-1,54
135,8	0,045	-1,54
136	0,045	-1,545
136,2	0,04	-1,54
136,4	0,045	-1,54
136,6	0,04	-1,545
136,8	0,04	-1,545
137	0,04	-1,54
137,2	0,04	-1,545
137,4	0,04	-1,545
137,6	0,04	-1,545
137,8	0,035	-1,545
138	0,04	-1,54
138,2	0,04	-1,545
138,4	0,05	-1,55
138,6	0,045	-1,545
138,8	0,04	-1,55
139	0,035	-1,545
139,2	0,04	-1,545
139,4	0,04	-1,55
139,6	0,04	-1,55
139,8	0,04	-1,545
140	0,045	-1,55
140,2	0,045	-1,55
140,4	0,04	-1,55
140,6	0,045	-1,55
140,8	0,045	-1,55
141	0,045	-1,55
141,2	0,06	-1,55
141,4	0,05	-1,55
141,6	0,045	-1,55
141,8	0,045	-1,55
142	0,045	-1,55
142,2	0,05	-1,55
142,4	0,05	-1,555
142,6	0,05	-1,545
142,8	0,05	-1,555
143	0,055	-1,555
143,2	0,055	-1,55
143,4	0,055	-1,555
143,6	0,055	-1,555
143,8	0,05	-1,555
144	0,05	-1,555
144,2	0,055	-1,555
144,4	0,055	-1,555
144,6	0,055	-1,555
144,8	0,055	-1,555
145	0,05	-1,555
145,2	0,05	-1,56
145,4	0,055	-1,555
145,6	0,05	-1,555
145,8	0,05	-1,555
146	0,05	-1,56
146,2	0,055	-1,56
146,4	0,05	-1,555
146,6	0,05	-1,555
146,8	0,05	-1,555
147	0,05	-1,555
147,2	0,05	-1,56
147,4	0,05	-1,56
147,6	0,05	-1,555
147,8	0,05	-1,56
148	0,055	-1,56
148,2	0,05	-1,56
148,4	0,05	-1,56
148,6	0,055	-1,56
148,8	0,055	-1,56
149	0,055	-1,56
149,2	0,055	-1,56
149,4	0,055	-1,56
149,6	0,05	-1,565
149,8	0,06	-1,56
150	0,055	-1,565
150,2	0,055	-1,565
150,4	0,06	-1,56
150,6	0,055	-1,565
150,8	0,055	-1,565
151	0,055	-1,565
151,2	0,055	-1,565
151,4	0,055	-1,565
151,6	0,055	-1,565
151,8	0,065	-1,57
152	0,055	-1,565
152,2	0,05	-1,565
152,4	0,05	-1,565
152,6	0,05	-1,565
152,8	0,045	-1,57
153	0,05	-1,57
153,2	0,05	-1,565
153,4	0,055	-1,57
153,6	0,05	-1,565
153,8	0,05	-1,57
154	0,045	-1,57
154,2	0,05	-1,565
154,4	0,045	-1,57
154,6	0,045	-1,57
154,8	0,05	-1,565
155	0,045	-1,57
155,2	0,05	-1,57
155,4	0,045	-1,57
155,6	0,045	-1,575
155,8	0,045	-1,57
156	0,045	-1,57
156,2	0,055	-1,575
156,4	0,05	-1,57
156,6	0,05	-1,575
156,8	0,04	-1,575
157	0,045	-1,57
157,2	0,045	-1,575
157,4	0,045	-1,575
157,6	0,045	-1,575
157,8	0,045	-1,575
158	0,045	-1,575
158,2	0,045	-1,575
158,4	0,055	-1,58
158,6	0,05	-1,575
158,8	0,045	-1,575
159	0,045	-1,575
159,2	0,045	-1,575
159,4	0,045	-1,58
159,6	0,045	-1,58
159,8	0,045	-1,575
160	0,045	-1,575
160,2	0,045	-1,575
160,4	0,045	-1,58
160,6	0,045	-1,58
160,8	0,045	-1,575
161	0,045	-1,575
161,2	0,06	-1,58
161,4	0,05	-1,575
161,6	0,05	-1,58
161,8	0,045	-1,58
162	0,05	-1,58
162,2	0,05	-1,58
162,4	0,055	-1,58
162,6	0,05	-1,575
162,8	0,055	-1,58
163	0,055	-1,58
163,2	0,055	-1,58
163,4	0,055	-1,58
163,6	0,055	-1,58
163,8	0,055	-1,585
164	0,06	-1,585
164,2	0,06	-1,58
164,4	0,055	-1,585
164,6	0,06	-1,585
164,8	0,06	-1,58
165	0,06	-1,585
165,2	0,06	-1,585
165,4	0,06	-1,58
165,6	0,06	-1,585
165,8	0,065	-1,58
166	0,065	-1,585
166,2	0,065	-1,59
166,4	0,065	-1,585
166,6	0,06	-1,585
166,8	0,06	-1,585
167	0,065	-1,585
167,2	0,06	-1,59
167,4	0,06	-1,585
167,6	0,06	-1,58
167,8	0,06	-1,59
168	0,06	-1,59
168,2	0,06	-1,59
168,4	0,06	-1,59
168,6	0,06	-1,585
168,8	0,06	-1,59
169	0,055	-1,59
169,2	0,055	-1,59
169,4	0,055	-1,59
169,6	0,055	-1,59
169,8	0,06	-1,59
170	0,055	-1,59
170,2	0,055	-1,59
170,4	0,055	-1,585
170,6	0,055	-1,59
170,8	0,055	-1,59
171	0,055	-1,59
171,2	0,05	-1,595
171,4	0,055	-1,59
171,6	0,05	-1,59
171,8	0,055	-1,595
172	0,055	-1,59
172,2	0,055	-1,59
172,4	0,055	-1,59
172,6	0,055	-1,59
172,8	0,055	-1,59
173	0,055	-1,595
173,2	0,055	-1,59
173,4	0,055	-1,595
173,6	0,06	-1,595
173,8	0,055	-1,6
174	0,06	-1,595
174,2	0,055	-1,59
174,4	0,055	-1,595
174,6	0,055	-1,595
174,8	0,055	-1,595
175	0,055	-1,595
175,2	0,055	-1,595
175,4	0,055	-1,595
175,6	0,05	-1,6
175,8	0,055	-1,59
176	0,05	-1,595
176,2	0,065	-1,595
176,4	0,055	-1,595
176,6	0,05	-1,595
176,8	0,05	-1,595
177	0,05	-1,595
177,2	0,05	-1,6
177,4	0,05	-1,6
177,6	0,05	-1,6
177,8	0,05	-1,595
178	0,05	-1,6
178,2	0,05	-1,6
178,4	0,06	-1,6
178,6	0,05	-1,595
178,8	0,05	-1,6
179	0,045	-1,6
179,2	0,05	-1,595
179,4	0,05	-1,6
179,6	0,05	-1,6
179,8	0,05	-1,6
180	0,05	-1,6
180,2	0,045	-1,6
180,4	0,045	-1,6
180,6	0,05	-1,6
180,8	0,045	-1,6
181	0,05	-1,6
181,2	0,065	-1,6
181,4	0,05	-1,6
181,6	0,05	-1,6
181,8	0,05	-1,605
182	0,05	-1,6
182,2	0,055	-1,605
182,4	0,055	-1,605
182,6	0,055	-1,6
182,8	0,05	-1,605
183	0,055	-1,6
183,2	0,055	-1,605
183,4	0,055	-1,605
183,6	0,055	-1,6
183,8	0,055	-1,605
184	0,06	-1,605
184,2	0,055	-1,6
184,4	0,05	-1,61
184,6	0,05	-1,605
184,8	0,05	-1,605
185	0,055	-1,605
185,2	0,055	-1,61
185,4	0,055	-1,605
185,6	0,055	-1,61
185,8	0,055	-1,605
186	0,055	-1,61
186,2	0,045	-1,605
186,4	0,055	-1,605
186,6	0,05	-1,61
186,8	0,05	-1,605
187	0,055	-1,605
187,2	0,05	-1,61
187,4	0,05	-1,61
187,6	0,055	-1,605
187,8	0,055	-1,61
188	0,055	-1,61
188,2	0,055	-1,61
188,4	0,05	-1,61
188,6	0,055	-1,605
188,8	0,055	-1,61
189	0,055	-1,61
189,2	0,06	-1,605
189,4	0,055	-1,61
189,6	0,055	-1,61
189,8	0,06	-1,61
190	0,06	-1,61
190,2	0,055	-1,61
190,4	0,06	-1,605
190,6	0,06	-1,615
190,8	0,06	-1,61
191	0,06	-1,61
191,2	0,06	-1,615
191,4	0,055	-1,61
191,6	0,055	-1,61
191,8	0,055	-1,615
192	0,06	-1,615
192,2	0,055	-1,615
192,4	0,06	-1,615
192,6	0,06	-1,61
192,8	0,055	-1,615
193	0,055	-1,615
193,2	0,055	-1,615
193,4	0,05	-1,615
193,6	0,055	-1,61
193,8	0,05	-1,615
194	0,05	-1,615
194,2	0,05	-1,61
194,4	0,045	-1,615
194,6	0,05	-1,615
194,8	0,05	-1,61
195	0,045	-1,615
195,2	0,05	-1,615
195,4	0,05	-1,62
195,6	0,045	-1,615
195,8	0,05	-1,61
196	0,05	-1,615
196,2	0,045	-1,615
196,4	0,05	-1,615
196,6	0,05	-1,615
196,8	0,05	-1,62
197	0,05	-1,615
197,2	0,05	-1,62
197,4	0,05	-1,615
197,6	0,045	-1,62
197,8	0,05	-1,62
198	0,055	-1,615
198,2	0,055	-1,62
198,4	0,05	-1,62
198,6	0,055	-1,615
198,8	0,055	-1,62
199	0,05	-1,62
199,2	0,055	-1,615
199,4	0,055	-1,62
199,6	0,055	-1,62
199,8	0,05	-1,62
200	0,05	-1,62
200,2	0,05	-1,62
200,4	0,05	-1,62
200,6	0,05	-1,62
200,8	0,05	-1,62
201	0,045	-1,62
201,2	0,045	-1,62
201,4	0,05	-1,62
201,6	0,045	-1,62
201,8	0,05	-1,62
202	0,05	-1,62
202,2	0,05	-1,625
202,4	0,055	-1,62
202,6	0,05	-1,62
202,8	0,05	-1,625
203	0,05	-1,62
203,2	0,045	-1,625
203,4	0,055	-1,625
203,6	0,055	-1,62
203,8	0,05	-1,625
204	0,05	-1,625
204,2	0,05	-1,62
204,4	0,05	-1,625
204,6	0,055	-1,625
204,8	0,055	-1,625
205	0,055	-1,625
205,2	0,055	-1,625
205,4	0,055	-1,625
205,6	0,06	-1,63
205,8	0,06	-1,62
206	0,055	-1,625
206,2	0,055	-1,625
206,4	0,055	-1,62
206,6	0,055	-1,625
206,8	0,06	-1,63
207	0,06	-1,63
207,2	0,055	-1,63
207,4	0,06	-1,625
207,6	0,055	-1,63
207,8	0,055	-1,625
208	0,06	-1,625
208,2	0,055	-1,63
208,4	0,065	-1,625
208,6	0,06	-1,625
208,8	0,06	-1,63
209	0,055	-1,625
209,2	0,055	-1,625
209,4	0,055	-1,63
209,6	0,055	-1,63
209,8	0,055	-1,625
210	0,055	-1,63
210,2	0,055	-1,625
210,4	0,055	-1,63
210,6	0,055	-1,63
210,8	0,055	-1,63
211	0,055	-1,63
211,2	0,05	-1,63
211,4	0,055	-1,625
211,6	0,05	-1,625
211,8	0,05	-1,63
212	0,055	-1,625
212,2	0,05	-1,63
212,4	0,055	-1,63
212,6	0,055	-1,63
212,8	0,055	-1,63
213	0,055	-1,63
213,2	0,055	-1,63
213,4	0,065	-1,63
213,6	0,055	-1,63
213,8	0,055	-1,63
214	0,055	-1,635
214,2	0,055	-1,63
214,4	0,05	-1,63
214,6	0,055	-1,63
214,8	0,055	-1,63
215	0,055	-1,63
215,2	0,055	-1,63
215,4	0,055	-1,635
215,6	0,05	-1,635
215,8	0,055	-1,63
216	0,05	-1,635
216,2	0,05	-1,635
216,4	0,05	-1,63
216,6	0,05	-1,635
216,8	0,05	-1,635
217	0,045	-1,635
217,2	0,045	-1,635
217,4	0,045	-1,63
217,6	0,045	-1,635
217,8	0,045	-1,63
